일자,채권평가사 평균수익률_수익률,채권평가사 평균수익률_대비,채권평가사 평균가격_가격,채권평가사 평균가격_대비
2022/08/08,3.966,0.054,10033.0,-21.0
2022/08/05,3.912,-0.04,10054.0,19.0
2022/08/04,3.952,0.05,10035.0,-21.0
2022/08/03,3.902,0.058,10056.0,-25.0
2022/08/02,3.844,-0.081,10081.0,37.0
2022/08/01,3.925,0.078,10044.0,-31.0
2022/07/29,3.847,-0.102,10075.0,46.0
2022/07/28,3.949,0.047,10029.0,-20.0
2022/07/27,3.902,-0.049,10049.0,23.0
2022/07/26,3.951,-0.018,10026.0,9.0
2022/07/25,3.969,-0.065,10017.0,32.0
2022/07/22,4.034,-0.072,9985.0,33.0
2022/07/21,4.106,0.014,9952.0,-5.0
2022/07/20,4.092,0.118,9957.0,-51.0
2022/07/19,3.974,-0.03,10008.0,14.0
2022/07/18,4.004,0.035,9994.0,-12.0
2022/07/15,3.969,-0.039,10006.0,18.0
2022/07/14,4.008,0.024,9988.0,-9.0
2022/07/13,3.984,-0.047,9997.0,22.0
2022/07/12,4.031,-0.04,9975.0,18.0
2022/07/11,4.071,0.038,9957.0,-13.0
2022/07/08,4.033,0.049,9970.0,-21.0
2022/07/07,3.984,0.025,9991.0,-10.0
2022/07/06,3.959,-0.042,10001.0,20.0
2022/07/05,4.001,-0.096,9981.0,43.0
2022/07/04,4.097,0.0,9938.0,4.0
2022/07/01,4.097,-0.117,9934.0,53.0
2022/06/30,4.214,-0.021,9881.0,10.0
2022/06/29,4.235,-0.006,9871.0,4.0
2022/06/28,4.241,-0.009,9867.0,5.0
2022/06/27,4.25,0.066,9862.0,-26.0
2022/06/24,4.184,-0.1,9888.0,45.0
2022/06/23,4.284,0.073,9843.0,-31.0
2022/06/22,4.211,-0.122,9874.0,55.0
2022/06/21,4.333,0.002,9819.0,0.0
2022/06/20,4.331,-0.037,9819.0,20.0
2022/06/17,4.368,0.034,9799.0,-14.0
2022/06/16,4.334,0.045,9813.0,-19.0
2022/06/15,4.289,0.102,9832.0,-44.0
2022/06/14,4.187,0.016,9876.0,-6.0
2022/06/13,4.171,0.22,9882.0,-95.0
2022/06/10,3.951,0.038,9977.0,-16.0
2022/06/09,3.913,,9993.0,
